"","TeamName","Season","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM","seed","BY.YEAR.NO","BY.ROUND.NO","TEAM.NO","SEED","ROUND","CURRENT.ROUND","SCORE","Win","Upset"
"510","Kentucky",2012,66.7066,180,64.0843,183,115.593,4,120.566,2,89.0214,8,88.8382,6,31.7277,1,"1",510,50,308,1,1,4,69,TRUE,0
"511","Kansas",2012,68.0938,109,65.9779,91,109.926,22,116.066,12,90.4833,15,89.1479,7,26.918,4,"2",511,123,310,2,2,8,80,TRUE,1
"512","North Carolina",2012,73.5882,8,70.0151,11,111.181,15,117.11,8,91.2598,22,90.8369,13,26.2727,6,"1",512,124,290,1,8,8,67,FALSE,0
"513","Ohio St.",2012,67.2467,147,65.7505,100,110.99,18,117.705,7,88.3204,3,87.8032,3,29.9016,2,"2",513,125,286,2,4,8,77,TRUE,1
"514","Syracuse",2012,66.6904,181,64.1527,177,111.423,13,116.026,13,90.8197,19,90.5173,12,25.5085,7,"1",514,126,277,1,8,8,70,FALSE,0
"515","Florida",2012,66.0152,212,63.4917,212,114.131,6,120.271,3,99.5265,160,99.98,123,20.2909,17,"7",515,127,318,7,8,8,68,FALSE,0
"516","Louisville",2012,68.2541,100,65.9921,90,99.3696,179,105.207,127,88.5398,4,86.3916,2,18.8157,20,"4",516,128,303,4,4,8,72,TRUE,0
"517","Baylor",2012,67.697,124,64.8088,138,109.239,26,115.656,15,96.1272,79,94.2364,29,21.4193,12,"3",517,129,330,3,8,8,70,FALSE,0
"518","Kentucky",2012,66.7066,180,64.0843,183,115.593,4,120.566,2,89.0214,8,88.8382,6,31.7277,1,"1",518,130,308,1,1,8,82,TRUE,0
"519","Kansas",2012,68.0938,109,65.9779,91,109.926,22,116.066,12,90.4833,15,89.1479,7,26.918,4,"2",519,275,310,2,2,16,60,TRUE,0
"520","North Carolina St.",2012,68.5876,87,66.3856,77,106.777,49,111.847,32,98.7679,145,98.7065,94,13.1406,45,"11",520,276,289,11,16,16,57,FALSE,0
"521","Ohio",2012,67.6514,125,65.5881,108,103.565,103,105.736,115,92.5098,32,94.9527,39,10.7829,67,"13",521,277,287,13,16,16,65,FALSE,0
"522","North Carolina",2012,73.5882,8,70.0151,11,111.181,15,117.11,8,91.2598,22,90.8369,13,26.2727,6,"1",522,278,290,1,8,16,73,TRUE,0
"523","Ohio St.",2012,67.2467,147,65.7505,100,110.99,18,117.705,7,88.3204,3,87.8032,3,29.9016,2,"2",523,279,286,2,4,16,81,TRUE,0
"524","Cincinnati",2012,64.5657,276,61.9205,278,104.228,95,109.258,61,93.6208,44,94.1152,27,15.1423,37,"6",524,280,326,6,16,16,66,FALSE,0
"525","Wisconsin",2012,59.496,345,57.0497,344,106.658,50,111.961,31,88.1971,2,88.662,4,23.2991,8,"4",525,281,265,4,16,16,63,FALSE,0
"526","Syracuse",2012,66.6904,181,64.1527,177,111.423,13,116.026,13,90.8197,19,90.5173,12,25.5085,7,"1",526,282,277,1,8,16,64,TRUE,0
"527","Florida",2012,66.0152,212,63.4917,212,114.131,6,120.271,3,99.5265,160,99.98,123,20.2909,17,"7",527,283,318,7,8,16,68,TRUE,1
"528","Marquette",2012,71.3551,23,69.187,16,106.246,59,112.422,29,92.9743,38,93.0852,19,19.3365,19,"3",528,284,301,3,16,16,58,FALSE,0
"529","Louisville",2012,68.2541,100,65.9921,90,99.3696,179,105.207,127,88.5398,4,86.3916,2,18.8157,20,"4",529,285,303,4,4,16,57,TRUE,1
"530","Michigan St.",2012,66.0777,211,63.9032,190,108.631,33,115.088,17,89.3821,11,86.2697,1,28.8179,3,"1",530,286,298,1,16,16,44,FALSE,0
"531","Xavier",2012,68.2817,99,65.9384,93,102.486,123,107.588,85,97.7757,119,95.9824,53,11.6059,57,"10",531,287,264,10,16,16,70,FALSE,0
"532","Baylor",2012,67.697,124,64.8088,138,109.239,26,115.656,15,96.1272,79,94.2364,29,21.4193,12,"3",532,288,330,3,8,16,75,TRUE,0
"533","Indiana",2012,67.772,121,66.0427,89,113.78,7,119.547,5,97.2707,103,97.0081,68,22.5388,11,"4",533,289,313,4,16,16,90,FALSE,0
"534","Kentucky",2012,66.7066,180,64.0843,183,115.593,4,120.566,2,89.0214,8,88.8382,6,31.7277,1,"1",534,290,308,1,1,16,102,TRUE,0
"535","Kansas",2012,68.0938,109,65.9779,91,109.926,22,116.066,12,90.4833,15,89.1479,7,26.918,4,"2",535,579,310,2,2,32,63,TRUE,0
"536","Purdue",2012,65.5121,235,63.7048,201,110.206,21,116.142,11,100.941,192,100.148,127,15.9933,33,"10",536,580,285,10,32,32,60,FALSE,0
"537","Georgetown",2012,64.3565,279,61.6397,290,104.701,86,109.993,55,90.4593,14,89.6577,9,20.3352,15,"3",537,581,316,3,32,32,63,FALSE,0
"538","North Carolina St.",2012,68.5876,87,66.3856,77,106.777,49,111.847,32,98.7679,145,98.7065,94,13.1406,45,"11",538,582,289,11,16,32,66,TRUE,1
"539","Ohio",2012,67.6514,125,65.5881,108,103.565,103,105.736,115,92.5098,32,94.9527,39,10.7829,67,"13",539,583,287,13,16,32,62,TRUE,1
"540","South Florida",2012,60.3688,342,57.9277,342,96.7684,238,102.792,165,94.1597,51,91.3144,15,11.4773,60,"12",540,584,280,12,32,32,56,FALSE,0
"541","Creighton",2012,68.1641,107,65.4893,114,116.334,3,119.641,4,101.565,205,102.559,167,17.0818,26,"8",541,585,322,8,32,32,73,FALSE,0
"542","North Carolina",2012,73.5882,8,70.0151,11,111.181,15,117.11,8,91.2598,22,90.8369,13,26.2727,6,"1",542,586,290,1,8,32,87,TRUE,0
"543","Ohio St.",2012,67.2467,147,65.7505,100,110.99,18,117.705,7,88.3204,3,87.8032,3,29.9016,2,"2",543,587,286,2,4,32,73,TRUE,0
"544","Gonzaga",2012,67.572,135,64.3904,163,109.509,24,111.604,35,93.4641,42,94.5893,34,17.0149,27,"7",544,588,315,7,32,32,66,FALSE,0
"545","Florida St.",2012,68.4428,92,66.0495,88,101.246,144,107.767,80,91.0453,20,89.7815,10,17.9858,23,"3",545,589,317,3,32,32,56,FALSE,0
"546","Cincinnati",2012,64.5657,276,61.9205,278,104.228,95,109.258,61,93.6208,44,94.1152,27,15.1423,37,"6",546,590,326,6,16,32,62,TRUE,1
"547","Wisconsin",2012,59.496,345,57.0497,344,106.658,50,111.961,31,88.1971,2,88.662,4,23.2991,8,"4",547,591,265,4,16,32,60,TRUE,0
"548","Vanderbilt",2012,66.4462,197,63.9958,187,108.703,31,114.775,18,96.6557,92,94.4476,30,20.3275,16,"5",548,592,272,5,32,32,57,FALSE,0
"549","Kansas St.",2012,68.0309,113,65.8239,97,103.96,97,109.953,58,92.851,36,91.6575,16,18.2953,21,"8",549,593,309,8,32,32,59,FALSE,0
"550","Syracuse",2012,66.6904,181,64.1527,177,111.423,13,116.026,13,90.8197,19,90.5173,12,25.5085,7,"1",550,594,277,1,8,32,75,TRUE,0
"551","Norfolk St.",2012,69.1819,64,66.0683,87,99.7367,175,99.5279,231,95.81,72,101.974,158,-2.44646,191,"15",551,595,291,15,32,32,50,FALSE,0
"552","Florida",2012,66.0152,212,63.4917,212,114.131,6,120.271,3,99.5265,160,99.98,123,20.2909,17,"7",552,596,318,7,8,32,84,TRUE,0
"553","Marquette",2012,71.3551,23,69.187,16,106.246,59,112.422,29,92.9743,38,93.0852,19,19.3365,19,"3",553,597,301,3,16,32,62,TRUE,0
"554","Murray St.",2012,66.7636,178,64.2846,170,110.289,20,110.21,51,92.4694,31,95.1414,42,15.069,38,"6",554,598,294,6,32,32,53,FALSE,0
"555","Louisville",2012,68.2541,100,65.9921,90,99.3696,179,105.207,127,88.5398,4,86.3916,2,18.8157,20,"4",555,599,303,4,4,32,59,TRUE,0
"556","New Mexico",2012,67.1573,154,65.0743,132,107.652,41,110.405,49,88.6402,5,90.4523,11,19.9522,18,"5",556,600,293,5,32,32,56,FALSE,0
"557","Saint Louis",2012,63.9496,291,61.301,300,107.991,37,111.629,34,89.0257,9,91.0501,14,20.5785,14,"9",557,601,284,9,32,32,61,FALSE,0
"558","Michigan St.",2012,66.0777,211,63.9032,190,108.631,33,115.088,17,89.3821,11,86.2697,1,28.8179,3,"1",558,602,298,1,16,32,65,TRUE,0
"559","Lehigh",2012,69.1359,67,67.0402,49,108.789,30,108.606,66,93.7116,46,99.6982,115,8.90823,84,"15",559,603,306,15,32,32,58,FALSE,0
"560","Xavier",2012,68.2817,99,65.9384,93,102.486,123,107.588,85,97.7757,119,95.9824,53,11.6059,57,"10",560,604,264,10,16,32,70,TRUE,0
"561","Baylor",2012,67.697,124,64.8088,138,109.239,26,115.656,15,96.1272,79,94.2364,29,21.4193,12,"3",561,605,330,3,8,32,80,TRUE,0
"562","Colorado",2012,65.7059,224,64.2147,172,100.481,166,104.614,135,96.0939,78,96.2689,57,8.34556,88,"11",562,606,325,11,32,32,63,FALSE,0
"563","Indiana",2012,67.772,121,66.0427,89,113.78,7,119.547,5,97.2707,103,97.0081,68,22.5388,11,"4",563,607,313,4,16,32,63,TRUE,0
"564","VCU",2012,65.7543,221,64.298,169,103.222,109,107.166,91,90.0179,12,94.5327,31,12.6331,50,"12",564,608,271,12,32,32,61,FALSE,0
"565","Iowa St.",2012,68.0371,111,65.1229,126,107.615,42,112.844,28,98.1541,128,96.3879,60,16.4561,31,"8",565,609,311,8,32,32,71,FALSE,0
"566","Kentucky",2012,66.7066,180,64.0843,183,115.593,4,120.566,2,89.0214,8,88.8382,6,31.7277,1,"1",566,610,308,1,1,32,87,TRUE,0
"567","Detroit",2012,67.5756,134,66.4169,73,104.586,87,108.41,72,99.9443,173,102.907,179,5.50243,115,"15",567,1187,320,15,64,64,50,FALSE,0
"568","Kansas",2012,68.0938,109,65.9779,91,109.926,22,116.066,12,90.4833,15,89.1479,7,26.918,4,"2",568,1188,310,2,2,64,65,TRUE,0
"569","Purdue",2012,65.5121,235,63.7048,201,110.206,21,116.142,11,100.941,192,100.148,127,15.9933,33,"10",569,1189,285,10,32,64,72,TRUE,1
"570","Saint Mary's",2012,64.9577,267,62.3728,266,112.819,9,114.424,20,96.5194,87,98.8981,97,15.5262,36,"7",570,1190,283,7,64,64,69,FALSE,0
"571","Belmont",2012,69.5377,55,66.7473,62,116.677,2,117.088,9,96.034,76,99.4192,112,17.6692,24,"14",571,1191,329,14,64,64,59,FALSE,0
"572","Georgetown",2012,64.3565,279,61.6397,290,104.701,86,109.993,55,90.4593,14,89.6577,9,20.3352,15,"3",572,1192,316,3,32,64,74,TRUE,0
"573","North Carolina St.",2012,68.5876,87,66.3856,77,106.777,49,111.847,32,98.7679,145,98.7065,94,13.1406,45,"11",573,1193,289,11,16,64,79,TRUE,1
"574","San Diego St.",2012,67.4402,141,65.1097,128,102.874,115,107.254,90,93.9885,50,94.7608,36,12.4935,51,"6",574,1194,282,6,64,64,65,FALSE,0
"575","Ohio",2012,67.6514,125,65.5881,108,103.565,103,105.736,115,92.5098,32,94.9527,39,10.7829,67,"13",575,1195,287,13,16,64,65,TRUE,1
"576","Michigan",2012,61.8189,329,59.5682,329,106.783,48,113.975,22,99.6232,163,95.8679,51,18.1066,22,"4",576,1196,299,4,64,64,60,FALSE,0
"577","South Florida",2012,60.3688,342,57.9277,342,96.7684,238,102.792,165,94.1597,51,91.3144,15,11.4773,60,"12",577,1197,280,12,32,64,58,TRUE,1
"578","Temple",2012,68.5678,88,65.2739,124,108.984,28,114.086,21,99.8554,170,98.5508,92,15.5352,35,"5",578,1198,276,5,64,64,44,FALSE,0
"579","Alabama",2012,63.8917,295,61.5091,292,100.89,155,106.031,111,90.5515,16,89.3714,8,16.6596,28,"9",579,1199,331,9,64,64,57,FALSE,0
"580","Creighton",2012,68.1641,107,65.4893,114,116.334,3,119.641,4,101.565,205,102.559,167,17.0818,26,"8",580,1200,322,8,32,64,58,TRUE,0
"581","Vermont",2012,63.736,304,61.3192,298,104.305,91,104.447,137,93.9008,48,100.224,129,4.2234,123,"16",581,1201,270,16,64,64,58,FALSE,0
"582","North Carolina",2012,73.5882,8,70.0151,11,111.181,15,117.11,8,91.2598,22,90.8369,13,26.2727,6,"1",582,1202,290,1,8,64,77,TRUE,0
"583","Loyola MD",2012,65.8117,219,62.6291,257,102.811,116,103.745,149,96.8025,95,100.068,126,3.6774,131,"15",583,1203,302,15,64,64,59,FALSE,0
"584","Ohio St.",2012,67.2467,147,65.7505,100,110.99,18,117.705,7,88.3204,3,87.8032,3,29.9016,2,"2",584,1204,286,2,4,64,78,TRUE,0
"585","West Virginia",2012,65.9309,215,63.2691,224,105.415,68,111.599,36,98.4846,138,97.0738,72,14.5249,41,"10",585,1205,268,10,64,64,54,FALSE,0
"586","Gonzaga",2012,67.572,135,64.3904,163,109.509,24,111.604,35,93.4641,42,94.5893,34,17.0149,27,"7",586,1206,315,7,32,64,77,TRUE,0
"587","St. Bonaventure",2012,65.5378,233,62.409,261,106.567,53,110.138,53,97.9533,122,98.5497,91,11.5887,58,"14",587,1207,278,14,64,64,63,FALSE,0
"588","Florida St.",2012,68.4428,92,66.0495,88,101.246,144,107.767,80,91.0453,20,89.7815,10,17.9858,23,"3",588,1208,317,3,32,64,66,TRUE,0
"589","Texas",2012,67.6226,128,64.1535,176,107.097,45,113.26,26,98.0521,124,96.748,63,16.5122,30,"11",589,1209,275,11,64,64,59,FALSE,0
"590","Cincinnati",2012,64.5657,276,61.9205,278,104.228,95,109.258,61,93.6208,44,94.1152,27,15.1423,37,"6",590,1210,326,6,16,64,65,TRUE,0
"591","Montana",2012,66.8655,172,63.555,209,106.065,61,103.543,153,92.6097,33,95.6693,47,7.87347,93,"13",591,1211,295,13,64,64,49,FALSE,0
"592","Wisconsin",2012,59.496,345,57.0497,344,106.658,50,111.961,31,88.1971,2,88.662,4,23.2991,8,"4",592,1212,265,4,16,64,73,TRUE,0
"593","Harvard",2012,61.5334,335,59.748,325,105.296,70,108.398,73,88.9122,7,93.6424,21,14.756,40,"12",593,1213,314,12,64,64,70,FALSE,0
"594","Vanderbilt",2012,66.4462,197,63.9958,187,108.703,31,114.775,18,96.6557,92,94.4476,30,20.3275,16,"5",594,1214,272,5,32,64,79,TRUE,0
"595","Southern Miss",2012,65.0437,263,63.0961,237,106.074,60,111.225,41,99.0832,152,99.9599,122,11.2651,64,"9",595,1215,279,9,64,64,64,FALSE,0
"596","Kansas St.",2012,68.0309,113,65.8239,97,103.96,97,109.953,58,92.851,36,91.6575,16,18.2953,21,"8",596,1216,309,8,32,64,70,TRUE,0
"597","UNC Asheville",2012,70.6746,33,67.7396,34,110.746,19,109.605,60,101.613,208,104.64,219,4.96548,118,"16",597,1217,274,16,64,64,65,FALSE,0
"598","Syracuse",2012,66.6904,181,64.1527,177,111.423,13,116.026,13,90.8197,19,90.5173,12,25.5085,7,"1",598,1218,277,1,8,64,72,TRUE,0
"599","Norfolk St.",2012,69.1819,64,66.0683,87,99.7367,175,99.5279,231,95.81,72,101.974,158,-2.44646,191,"15",599,1219,291,15,32,64,86,TRUE,1
"600","Missouri",2012,67.0094,161,64.7708,141,119.558,1,124.486,1,97.6986,118,97.8055,80,26.6802,5,"2",600,1220,296,2,64,64,84,FALSE,0
"601","Virginia",2012,61.5961,334,58.3843,341,101.817,137,106.186,106,86.8409,1,88.8224,5,17.3633,25,"10",601,1221,269,10,64,64,45,FALSE,0
"602","Florida",2012,66.0152,212,63.4917,212,114.131,6,120.271,3,99.5265,160,99.98,123,20.2909,17,"7",602,1222,318,7,8,64,71,TRUE,0
"603","BYU",2012,73.2569,9,71.6581,5,106.886,47,106.894,97,92.2898,30,93.9601,26,12.9336,49,"14",603,1223,328,14,64,64,68,FALSE,0
"604","Marquette",2012,71.3551,23,69.187,16,106.246,59,112.422,29,92.9743,38,93.0852,19,19.3365,19,"3",604,1224,301,3,16,64,88,TRUE,0
"605","Colorado St.",2012,65.2154,254,63.0838,238,107.675,40,113.273,25,103.77,258,103.767,200,9.50647,77,"11",605,1225,324,11,64,64,41,FALSE,0
"606","Murray St.",2012,66.7636,178,64.2846,170,110.289,20,110.21,51,92.4694,31,95.1414,42,15.069,38,"6",606,1226,294,6,32,64,58,TRUE,0
"607","Davidson",2012,69.0277,71,66.7002,65,111.513,12,111.768,33,97.34,106,101.075,141,10.6934,68,"13",607,1227,321,13,64,64,62,FALSE,0
"608","Louisville",2012,68.2541,100,65.9921,90,99.3696,179,105.207,127,88.5398,4,86.3916,2,18.8157,20,"4",608,1228,303,4,4,64,69,TRUE,0
"609","Long Beach St.",2012,67.964,116,65.5618,109,108.674,32,111.581,38,94.6276,56,95.9447,52,15.6363,34,"12",609,1229,304,12,64,64,68,FALSE,0
"610","New Mexico",2012,67.1573,154,65.0743,132,107.652,41,110.405,49,88.6402,5,90.4523,11,19.9522,18,"5",610,1230,293,5,32,64,75,TRUE,0
"611","Saint Louis",2012,63.9496,291,61.301,300,107.991,37,111.629,34,89.0257,9,91.0501,14,20.5785,14,"9",611,1231,284,9,32,64,61,TRUE,1
"612","Memphis",2012,68.2042,102,66.8618,57,109.124,27,114.7,19,91.1259,21,92.1444,17,22.5554,10,"8",612,1232,300,8,64,64,54,FALSE,0
"613","LIU Brooklyn",2012,75.8136,2,72.7955,2,107.715,39,108.1,76,101.559,204,107.557,271,0.542871,164,"16",613,1233,305,16,64,64,67,FALSE,0
"614","Michigan St.",2012,66.0777,211,63.9032,190,108.631,33,115.088,17,89.3821,11,86.2697,1,28.8179,3,"1",614,1234,298,1,16,64,89,TRUE,0
"615","Lehigh",2012,69.1359,67,67.0402,49,108.789,30,108.606,66,93.7116,46,99.6982,115,8.90823,84,"15",615,1235,306,15,32,64,75,TRUE,1
"616","Duke",2012,68.7049,81,65.6315,107,111.949,11,117.909,6,99.0275,150,97.043,71,20.8659,13,"2",616,1236,319,2,64,64,70,FALSE,0
"617","Xavier",2012,68.2817,99,65.9384,93,102.486,123,107.588,85,97.7757,119,95.9824,53,11.6059,57,"10",617,1237,264,10,16,64,67,TRUE,1
"618","Notre Dame",2012,62.497,325,59.5561,330,104.73,84,110.251,50,97.0725,100,96.0393,54,14.2112,43,"7",618,1238,288,7,64,64,63,FALSE,0
"619","South Dakota St.",2012,66.7707,176,64.332,166,113.407,8,113.756,23,98.6655,141,102.043,159,11.7129,54,"14",619,1239,281,14,64,64,60,FALSE,0
"620","Baylor",2012,67.697,124,64.8088,138,109.239,26,115.656,15,96.1272,79,94.2364,29,21.4193,12,"3",620,1240,330,3,8,64,68,TRUE,0
"621","Colorado",2012,65.7059,224,64.2147,172,100.481,166,104.614,135,96.0939,78,96.2689,57,8.34556,88,"11",621,1241,325,11,32,64,68,TRUE,1
"622","UNLV",2012,69.7249,46,67.7911,33,106.341,57,109.975,56,93.654,45,93.9097,24,16.0655,32,"6",622,1242,273,6,64,64,64,FALSE,0
"623","New Mexico St.",2012,71.3124,25,69.1013,17,108.125,36,109.141,62,95.185,65,97.4887,76,11.6518,56,"13",623,1243,292,13,64,64,66,FALSE,0
"624","Indiana",2012,67.772,121,66.0427,89,113.78,7,119.547,5,97.2707,103,97.0081,68,22.5388,11,"4",624,1244,313,4,16,64,79,TRUE,0
"625","VCU",2012,65.7543,221,64.298,169,103.222,109,107.166,91,90.0179,12,94.5327,31,12.6331,50,"12",625,1245,271,12,32,64,62,TRUE,1
"626","Wichita St.",2012,67.6434,126,65.0878,130,112.528,10,116.963,10,91.7103,25,93.7271,22,23.2362,9,"5",626,1246,266,5,64,64,59,FALSE,0
"627","Connecticut",2012,64.9024,269,62.2672,270,104.789,83,111.126,43,97.9087,120,96.1075,55,15.0185,39,"9",627,1247,323,9,64,64,64,FALSE,0
"628","Iowa St.",2012,68.0371,111,65.1229,126,107.615,42,112.844,28,98.1541,128,96.3879,60,16.4561,31,"8",628,1248,311,8,32,64,77,TRUE,0
"629","Western Kentucky",2012,68.8829,73,66.9018,55,94.0697,281,98.1875,252,98.2616,132,101.022,139,-2.83435,201,"16",629,1249,267,16,64,64,66,FALSE,0
"630","Kentucky",2012,66.7066,180,64.0843,183,115.593,4,120.566,2,89.0214,8,88.8382,6,31.7277,1,"1",630,1250,308,1,1,64,81,TRUE,0
"631","Michigan",2013,63.8288,267,62.8699,217,115.602,4,120.868,2,97.5973,100,95.8775,66,24.9907,9,"4",631,11,366,4,2,2,76,FALSE,0
"632","Louisville",2013,66.668,139,65.2907,107,108.622,31,114.313,17,85.2644,2,83.1717,1,31.1411,2,"1",632,12,370,1,1,2,82,TRUE,0
"633","Syracuse",2013,65.6213,190,62.6287,225,107.714,42,114.546,15,92.0136,25,91.9806,23,22.5652,12,"4",633,51,341,4,4,4,56,FALSE,0
"634","Michigan",2013,63.8288,267,62.8699,217,115.602,4,120.868,2,97.5973,100,95.8775,66,24.9907,9,"4",634,52,366,4,2,4,61,TRUE,0
"635","Wichita St.",2013,64.7695,227,62.4159,238,107.139,53,109.966,53,93.6903,39,92.5764,28,17.3895,30,"9",635,53,333,9,4,4,68,FALSE,0
"636","Louisville",2013,66.668,139,65.2907,107,108.622,31,114.313,17,85.2644,2,83.1717,1,31.1411,2,"1",636,54,370,1,1,4,72,TRUE,0
"637","Marquette",2013,63.7332,271,62.8067,221,106.292,69,113.994,19,96.9634,85,95.3386,51,18.6549,25,"3",637,131,369,3,8,8,39,FALSE,0
"638","Syracuse",2013,65.6213,190,62.6287,225,107.714,42,114.546,15,92.0136,25,91.9806,23,22.5652,12,"4",638,132,341,4,4,8,55,TRUE,1
"639","Florida",2013,62.6458,300,60.6898,295,114.451,8,118.162,6,85.6828,3,86.1792,4,31.9831,1,"3",639,133,385,3,8,8,59,FALSE,0
"640","Michigan",2013,63.8288,267,62.8699,217,115.602,4,120.868,2,97.5973,100,95.8775,66,24.9907,9,"4",640,134,366,4,2,8,79,TRUE,1
"641","Ohio St.",2013,63.5588,275,62.2577,245,108.622,32,114.487,16,91.1903,16,89.3191,8,25.1682,7,"2",641,135,352,2,8,8,66,FALSE,0
"642","Wichita St.",2013,64.7695,227,62.4159,238,107.139,53,109.966,53,93.6903,39,92.5764,28,17.3895,30,"9",642,136,333,9,4,8,70,TRUE,1
"643","Duke",2013,68.6602,68,66.0764,70,114.451,7,119.646,4,95.1267,59,92.9223,29,26.724,5,"2",643,137,386,2,8,8,63,FALSE,0
"644","Louisville",2013,66.668,139,65.2907,107,108.622,31,114.313,17,85.2644,2,83.1717,1,31.1411,2,"1",644,138,370,1,1,8,85,TRUE,0
"645","Miami FL",2013,64.3378,242,61.2753,279,108.209,37,113.044,26,93.9237,41,90.7587,16,22.2852,13,"2",645,291,367,2,16,16,61,FALSE,0
"646","Marquette",2013,63.7332,271,62.8067,221,106.292,69,113.994,19,96.9634,85,95.3386,51,18.6549,25,"3",646,292,369,3,8,16,71,TRUE,1
"647","Syracuse",2013,65.6213,190,62.6287,225,107.714,42,114.546,15,92.0136,25,91.9806,23,22.5652,12,"4",647,293,341,4,4,16,61,TRUE,1
"648","Indiana",2013,67.5189,101,65.7072,85,117.425,2,122.482,1,92.2932,30,92.5582,27,29.9242,3,"1",648,294,379,1,16,16,50,FALSE,0
"649","Florida Gulf Coast",2013,69.1954,47,66.6594,55,103.586,110,103.304,152,95.8325,69,99.9512,125,3.35293,129,"15",649,295,384,15,16,16,50,FALSE,0
"650","Florida",2013,62.6458,300,60.6898,295,114.451,8,118.162,6,85.6828,3,86.1792,4,31.9831,1,"3",650,296,385,3,8,16,62,TRUE,0
"651","Michigan",2013,63.8288,267,62.8699,217,115.602,4,120.868,2,97.5973,100,95.8775,66,24.9907,9,"4",651,297,366,4,2,16,87,TRUE,1
"652","Kansas",2013,67.636,95,65.5441,93,109.623,24,113.253,24,89.303,9,87.8314,5,25.4211,6,"1",652,298,375,1,16,16,85,FALSE,0
"653","Ohio St.",2013,63.5588,275,62.2577,245,108.622,32,114.487,16,91.1903,16,89.3191,8,25.1682,7,"2",653,299,352,2,8,16,73,TRUE,0
"654","Arizona",2013,67.0357,123,64.9417,124,108.948,28,114.263,18,94.7472,53,93.7326,34,20.5305,17,"6",654,300,397,6,16,16,70,FALSE,0
"655","La Salle",2013,67.0656,121,64.3651,147,107.345,51,110.546,46,97.857,109,97.2446,83,13.3018,57,"13",655,301,373,13,16,16,58,FALSE,0
"656","Wichita St.",2013,64.7695,227,62.4159,238,107.139,53,109.966,53,93.6903,39,92.5764,28,17.3895,30,"9",656,302,333,9,4,16,72,TRUE,0
"657","Duke",2013,68.6602,68,66.0764,70,114.451,7,119.646,4,95.1267,59,92.9223,29,26.724,5,"2",657,303,386,2,8,16,71,TRUE,0
"658","Michigan St.",2013,64.1105,252,62.5852,227,105.282,87,112.662,29,92.8299,35,89.423,9,23.2393,10,"3",658,304,365,3,16,16,61,FALSE,0
"659","Oregon",2013,68.8589,59,67.0931,41,102.319,139,105.529,124,90.3297,13,90.6673,15,14.8613,46,"12",659,305,349,12,16,16,69,FALSE,0
"660","Louisville",2013,66.668,139,65.2907,107,108.622,31,114.313,17,85.2644,2,83.1717,1,31.1411,2,"1",660,306,370,1,1,16,77,TRUE,0
"661","Miami FL",2013,64.3378,242,61.2753,279,108.209,37,113.044,26,93.9237,41,90.7587,16,22.2852,13,"2",661,611,367,2,16,32,63,TRUE,0
"662","Illinois",2013,65.6028,192,64.2338,155,104.028,103,110.496,48,99.3959,147,95.3564,52,15.1395,44,"7",662,612,380,7,32,32,59,FALSE,0
"663","Marquette",2013,63.7332,271,62.8067,221,106.292,69,113.994,19,96.9634,85,95.3386,51,18.6549,25,"3",663,613,369,3,8,32,74,TRUE,0
"664","Butler",2013,64.5681,235,62.5561,229,105.585,79,110.071,51,97.8349,107,95.2626,49,14.8086,48,"6",664,614,393,6,32,32,72,FALSE,0
"665","Syracuse",2013,65.6213,190,62.6287,225,107.714,42,114.546,15,92.0136,25,91.9806,23,22.5652,12,"4",665,615,341,4,4,32,66,TRUE,0
"666","California",2013,66.3518,158,63.887,172,101.459,161,107.434,87,96.5891,79,94.7044,44,12.7298,59,"12",666,616,392,12,32,32,60,FALSE,0
"667","Temple",2013,67.8625,90,65.1334,119,107.056,55,111.464,37,100.225,158,99.5026,116,11.9609,60,"9",667,617,340,9,32,32,52,FALSE,0
"668","Indiana",2013,67.5189,101,65.7072,85,117.425,2,122.482,1,92.2932,30,92.5582,27,29.9242,3,"1",668,618,379,1,16,32,58,TRUE,0
"669","Florida Gulf Coast",2013,69.1954,47,66.6594,55,103.586,110,103.304,152,95.8325,69,99.9512,125,3.35293,129,"15",669,619,384,15,16,32,81,TRUE,1
"670","San Diego St.",2013,66.3905,155,64.8362,128,102.521,133,107.707,80,91.8765,23,89.1276,7,18.5799,26,"7",670,620,344,7,32,32,71,FALSE,0
"671","Florida",2013,62.6458,300,60.6898,295,114.451,8,118.162,6,85.6828,3,86.1792,4,31.9831,1,"3",671,621,385,3,8,32,78,TRUE,0
"672","Minnesota",2013,63.194,288,61.1328,283,107.623,44,113.792,21,97.2391,92,94.6477,42,19.1442,23,"11",672,622,363,11,32,32,64,FALSE,0
