victor,season,victor_avg_score,victor_avg_assists,victor_avg_blocks,victor_avg_dreb,victor_avg_fgp,victor_avg_oreb,victor_avg_steals,victor_avg_fta,victor_avg_3fgp,victor_avg_to,victor_avg_opp_score,round,region_number,region_name,seed_t1,score_t1,name_t1,name_t2,score_t2,seed_t2,loser,upset,victor_seed,loser_seed,loser_avg_score,loser_avg_assists,loser_avg_blocks,loser_avg_dreb,loser_avg_fgp,loser_avg_oreb,loser_avg_steals,loser_avg_fta,loser_avg_3fgp,loser_avg_to,loser_avg_opp_score,season_avg_score,season_avg_assists,season_avg_blocks,season_avg_dreb,season_avg_fgp,season_avg_oreb,season_avg_steals,season_avg_fta,season_avg_3fgp,season_avg_to,season_avg_opp_score
Michigan St,2009,72.02631578947368,16.07894736842105,2.8157894736842106,24.973684210526315,45.05263157894737,14.026315789473685,6.526315789473684,23.07894736842105,35.28421052631579,14,63.68421052631579,4,1,Midwest,1,52,Louisville,Michigan St,64,2,Louisville,1,2,1,74.27027027027027,16.89189189189189,6.027027027027027,25.16216216216216,45.770270270270274,12.54054054054054,9.054054054054054,18.56756756756757,37.16486486486487,13.72972972972973,61.810810810810814,70.17425339519941,13.477528759464745,3.4534865315492915,23.721007051334247,44.51957936147936,11.41125019878631,6.792874829408244,20.639075396977823,34.78926344842223,13.579271028761573,67.15210912458991
Villanova,2009,76.8157894736842,14.5,3.3684210526315788,25.57894736842105,45.136842105263156,12.552631578947368,7.894736842105263,24.18421052631579,35.07105263157895,13.289473684210526,67.36842105263158,3,3,East,2,54,Duke,Villanova,77,3,Duke,1,3,2,77.48648648648648,13.297297297297296,3.945945945945946,23.18918918918919,44.443243243243245,13.243243243243244,8.405405405405405,24.43243243243243,34.972972972972975,12.27027027027027,65.91891891891892,70.17425339519941,13.477528759464745,3.4534865315492915,23.721007051334247,44.51957936147936,11.41125019878631,6.792874829408244,20.639075396977823,34.78926344842223,13.579271028761573,67.15210912458991
Missouri,2009,81.47368421052632,18.394736842105264,3.6842105263157894,23.86842105263158,47.23157894736842,12.789473684210526,10.210526315789474,22.92105263157895,35.23947368421052,11.81578947368421,67.65789473684211,3,2,West,2,91,Memphis,Missouri,102,3,Memphis,1,3,2,75.10810810810811,14.216216216216216,6,25.783783783783782,44.95135135135135,13.45945945945946,8.864864864864865,23.45945945945946,32.59189189189189,12.54054054054054,58.810810810810814,70.17425339519941,13.477528759464745,3.4534865315492915,23.721007051334247,44.51957936147936,11.41125019878631,6.792874829408244,20.639075396977823,34.78926344842223,13.579271028761573,67.15210912458991
Arizona,2009,72.25714285714285,14.285714285714286,2.9714285714285715,22.742857142857144,47.91428571428571,11.057142857142857,6.2,20.257142857142856,38.331428571428575,12.628571428571428,69.17142857142858,1,1,Midwest,5,71,Utah,Arizona,84,12,Utah,1,12,5,71.20588235294117,13.470588235294118,4.882352941176471,26.88235294117647,47.73235294117647,8.205882352941176,5.029411764705882,20.38235294117647,37.455882352941174,13.794117647058824,64.55882352941177,70.17425339519941,13.477528759464745,3.4534865315492915,23.721007051334247,44.51957936147936,11.41125019878631,6.792874829408244,20.639075396977823,34.78926344842223,13.579271028761573,67.15210912458991
Purdue,2009,69.05405405405405,14.91891891891892,4.756756756756757,24.54054054054054,44.456756756756754,9.81081081081081,7.1891891891891895,18.56756756756757,35.12432432432433,11.513513513513514,59.78378378378378,2,2,West,4,74,Washington,Purdue,76,5,Washington,1,5,4,78.57142857142857,13.085714285714285,2.7142857142857144,25.857142857142858,45.88857142857143,15.2,7.4,26.542857142857144,34.2,14.714285714285714,69.45714285714286,70.17425339519941,13.477528759464745,3.4534865315492915,23.721007051334247,44.51957936147936,11.41125019878631,6.792874829408244,20.639075396977823,34.78926344842223,13.579271028761573,67.15210912458991
USC,2009,68.48571428571428,12.514285714285714,4.714285714285714,23.942857142857143,47.325714285714284,11.685714285714285,6.4,22.228571428571428,32.425714285714285,13.914285714285715,63.542857142857144,1,1,Midwest,7,55,Boston College,USC,72,10,Boston College,1,10,7,74.3529411764706,14.794117647058824,4.323529411764706,22.764705882352942,44.19705882352941,14.264705882352942,6.117647058823529,21.558823529411764,32.673529411764704,13.441176470588236,70.5,70.17425339519941,13.477528759464745,3.4534865315492915,23.721007051334247,44.51957936147936,11.41125019878631,6.792874829408244,20.639075396977823,34.78926344842223,13.579271028761573,67.15210912458991
Cleveland St,2009,66.35135135135135,13.837837837837839,3.189189189189189,22.324324324324323,43.45135135135135,11.91891891891892,8.64864864864865,19.7027027027027,32.1027027027027,12.27027027027027,59.54054054054054,1,1,Midwest,4,69,Wake Forest,Cleveland St,84,13,Wake Forest,1,13,4,80.96774193548387,13.064516129032258,5.67741935483871,28.129032258064516,49.351612903225806,12.580645161290322,8.32258064516129,25.93548387096774,32.31290322580645,15.870967741935484,70.74193548387096,70.17425339519941,13.477528759464745,3.4534865315492915,23.721007051334247,44.51957936147936,11.41125019878631,6.792874829408244,20.639075396977823,34.78926344842223,13.579271028761573,67.15210912458991
Dayton,2009,66.82857142857142,13.857142857142858,3.5428571428571427,24.114285714285714,42.47714285714286,13.82857142857143,6.485714285714286,21.514285714285716,33.96857142857143,13.571428571428571,61.42857142857143,1,1,Midwest,6,60,West Virginia,Dayton,68,11,West Virginia,1,11,6,72.02857142857142,15.142857142857142,4.542857142857143,23.085714285714285,42.94,15.2,6.6571428571428575,21.2,32.70285714285714,12,61.8,70.17425339519941,13.477528759464745,3.4534865315492915,23.721007051334247,44.51957936147936,11.41125019878631,6.792874829408244,20.639075396977823,34.78926344842223,13.579271028761573,67.15210912458991
Wisconsin,2009,63.81818181818182,11.909090909090908,2.606060606060606,21.303030303030305,43.7969696969697,9.606060606060606,4.9393939393939394,17.666666666666668,37.2969696969697,10,59.03030303030303,1,3,East,5,59,Florida St,Wisconsin,61,12,Florida St,1,12,5,68.34285714285714,12.085714285714285,5.771428571428571,24.4,43.642857142857146,11.4,8.114285714285714,21.114285714285714,34.317142857142855,15.657142857142857,64.88571428571429,70.17425339519941,13.477528759464745,3.4534865315492915,23.721007051334247,44.51957936147936,11.41125019878631,6.792874829408244,20.639075396977823,34.78926344842223,13.579271028761573,67.15210912458991
Michigan,2009,66.88571428571429,15.485714285714286,2.6285714285714286,21.457142857142856,42.705714285714286,9.6,6.371428571428571,15.542857142857143,33.61142857142857,11.485714285714286,63.22857142857143,1,4,South,7,59,Clemson,Michigan,62,10,Clemson,1,10,7,78.34375,14.9375,5.84375,22.71875,46.40625,14.4375,9.3125,19.40625,37.259375,14.25,68.03125,70.17425339519941,13.477528759464745,3.4534865315492915,23.721007051334247,44.51957936147936,11.41125019878631,6.792874829408244,20.639075396977823,34.78926344842223,13.579271028761573,67.15210912458991
Texas A&M,2009,71.76470588235294,12.558823529411764,3.911764705882353,24.323529411764707,44.938235294117646,12.411764705882353,4.823529411764706,25.176470588235293,36.247058823529414,12.705882352941176,67.08823529411765,1,2,West,8,66,BYU,Texas A&M,79,9,BYU,1,9,8,77.0909090909091,16.272727272727273,3.606060606060606,27.09090909090909,48.53333333333333,9.151515151515152,7.303030303030303,20.272727272727273,38.587878787878786,11.363636363636363,65.15151515151516,70.17425339519941,13.477528759464745,3.4534865315492915,23.721007051334247,44.51957936147936,11.41125019878631,6.792874829408244,20.639075396977823,34.78926344842223,13.579271028761573,67.15210912458991
Maryland,2009,71.77142857142857,14.6,4.142857142857143,23.142857142857142,42.61142857142857,13.257142857142858,7.6571428571428575,17.457142857142856,33.36571428571428,12.228571428571428,69.11428571428571,1,2,West,7,71,California,Maryland,84,10,California,1,10,7,74.9090909090909,15.424242424242424,2,23.636363636363637,48.54545454545455,10.090909090909092,4.818181818181818,19.181818181818183,44.32424242424242,12.090909090909092,68.81818181818181,70.17425339519941,13.477528759464745,3.4534865315492915,23.721007051334247,44.51957936147936,11.41125019878631,6.792874829408244,20.639075396977823,34.78926344842223,13.579271028761573,67.15210912458991
Butler,2010,68.71052631578948,12.210526315789474,2.263157894736842,23.36842105263158,44.67894736842105,9.289473684210526,7.026315789473684,23.57894736842105,34.45263157894737,12,59.421052631578945,3,2,West,1,59,Syracuse,Butler,63,5,Syracuse,1,5,1,80.91428571428571,19.228571428571428,6.314285714285714,26.285714285714285,51.53142857142857,11.914285714285715,9.6,21.285714285714285,37.47714285714286,15.2,66.4,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Butler,2010,68.71052631578948,12.210526315789474,2.263157894736842,23.36842105263158,44.67894736842105,9.289473684210526,7.026315789473684,23.57894736842105,34.45263157894737,12,59.421052631578945,4,2,West,5,63,Butler,Kansas St,56,2,Kansas St,1,5,2,79.70270270270271,14.621621621621621,5.054054054054054,23.72972972972973,45.167567567567566,15.108108108108109,7.405405405405405,29.675675675675677,35.61081081081081,14.297297297297296,69.83783783783784,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
West Virginia,2010,72.42105263157895,15.5,4.078947368421052,23.210526315789473,43.126315789473686,15.394736842105264,5.605263157894737,22.842105263157894,34.4,11.868421052631579,63.526315789473685,4,3,East,1,66,Kentucky,West Virginia,73,2,Kentucky,1,2,1,79.37837837837837,15.054054054054054,7.216216216216216,27.27027027027027,47.851351351351354,14.54054054054054,7.243243243243243,25.594594594594593,33.586486486486486,14.54054054054054,64.70270270270271,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Michigan St,2010,71.83783783783784,16.37837837837838,3.324324324324324,25.37837837837838,47.005405405405405,13.162162162162161,6.54054054054054,20.64864864864865,34.037837837837834,13.891891891891891,63.810810810810814,2,1,Midwest,4,83,Maryland,Michigan St,85,5,Maryland,1,5,4,79.66666666666667,16.515151515151516,4.666666666666667,25.727272727272727,47.093939393939394,12.757575757575758,7.757575757575758,20.87878787878788,38.342424242424244,11.606060606060606,68.3030303030303,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Northern Iowa,2010,63.31428571428572,10.485714285714286,2,22.771428571428572,42.925714285714285,9.514285714285714,5.6571428571428575,18.428571428571427,35.29714285714286,10.628571428571428,55.114285714285714,1,1,Midwest,8,66,UNLV,Northern Iowa,69,9,UNLV,1,9,8,73.08823529411765,16.205882352941178,3.4411764705882355,23.88235294117647,46.379411764705885,9.911764705882353,7.823529411764706,18.735294117647058,32.891176470588235,11.617647058823529,63.76470588235294,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Northern Iowa,2010,63.31428571428572,10.485714285714286,2,22.771428571428572,42.925714285714285,9.514285714285714,5.6571428571428575,18.428571428571427,35.29714285714286,10.628571428571428,55.114285714285714,2,1,Midwest,1,67,Kansas,Northern Iowa,69,9,Kansas,1,9,1,81.58333333333333,16.916666666666668,6.444444444444445,27.47222222222222,48.93055555555556,13,8.36111111111111,24.194444444444443,40.31388888888889,13.055555555555555,64.22222222222223,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Cornell,2010,74.8529411764706,15.970588235294118,3.735294117647059,23.41176470588235,48.173529411764704,10.264705882352942,7.147058823529412,15.823529411764707,42.68235294117647,12.176470588235293,63.35294117647059,1,3,East,5,65,Temple,Cornell,78,12,Temple,1,12,5,65.20588235294117,14.882352941176471,3,25.647058823529413,44.43235294117647,11.088235294117647,4.676470588235294,15.264705882352942,34.120588235294115,10.529411764705882,56.911764705882355,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Cornell,2010,74.8529411764706,15.970588235294118,3.735294117647059,23.41176470588235,48.173529411764704,10.264705882352942,7.147058823529412,15.823529411764707,42.68235294117647,12.176470588235293,63.35294117647059,2,3,East,4,69,Wisconsin,Cornell,87,12,Wisconsin,1,12,4,67.0909090909091,12.484848484848484,3.4242424242424243,22.303030303030305,44.766666666666666,9.696969696969697,5.666666666666667,17.21212121212121,35.93939393939394,8.757575757575758,56.90909090909091,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Washington,2010,79.19444444444444,14.305555555555555,4.194444444444445,24.666666666666668,45.34722222222222,13.222222222222221,7.333333333333333,25.13888888888889,33.394444444444446,12.777777777777779,69.97222222222223,1,3,East,6,78,Marquette,Washington,80,11,Marquette,1,11,6,73.08823529411765,15.176470588235293,2.1176470588235294,21.41176470588235,45.561764705882354,10.088235294117647,7.911764705882353,19.41176470588235,41.46176470588235,10.382352941176471,64.6470588235294,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Washington,2010,79.19444444444444,14.305555555555555,4.194444444444445,24.666666666666668,45.34722222222222,13.222222222222221,7.333333333333333,25.13888888888889,33.394444444444446,12.777777777777779,69.97222222222223,2,3,East,3,64,New Mexico,Washington,82,11,New Mexico,1,11,3,75.85714285714286,14.2,3.4285714285714284,25.37142857142857,43.93142857142857,13.085714285714285,6.628571428571429,25.97142857142857,37.488571428571426,11.057142857142857,67.2,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Missouri,2010,77.26470588235294,15.352941176470589,4.705882352941177,22.323529411764707,43.98529411764706,12.970588235294118,10.911764705882353,21,35.81470588235294,12.705882352941176,66.23529411764706,1,3,East,7,78,Clemson,Missouri,86,10,Clemson,1,10,7,73.4375,14.15625,4.71875,23.6875,45.225,13.125,9.40625,20.4375,33.25625,15,64.53125,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Georgia Tech,2010,73.14285714285714,14.142857142857142,5.314285714285714,26.6,46.37428571428571,13.257142857142858,8.142857142857142,21.8,36.33428571428571,16.4,65.71428571428571,1,1,Midwest,7,59,Oklahoma St,Georgia Tech,64,10,Oklahoma St,1,10,7,73.84848484848484,12.515151515151516,2.5454545454545454,25.515151515151516,45.412121212121214,9.909090909090908,6.484848484848484,20.575757575757574,35.24848484848485,12.666666666666666,67.96969696969697,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Wake Forest,2010,72.80645161290323,11.903225806451612,5.258064516129032,27.193548387096776,43.651612903225804,14.935483870967742,7.129032258064516,24.580645161290324,31.403225806451612,15.193548387096774,69.51612903225806,1,3,East,8,80,Texas,Wake Forest,81,9,Texas,1,9,8,81.20588235294117,14.382352941176471,5.705882352941177,27.11764705882353,46.667647058823526,14.794117647058824,7.911764705882353,25.823529411764707,34.66470588235294,13.647058823529411,70.02941176470588,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Old Dominion,2010,67.08333333333333,15.38888888888889,2.9166666666666665,23.72222222222222,44.669444444444444,15,7.833333333333333,17.36111111111111,31.752777777777776,12.694444444444445,57.47222222222222,1,4,South,6,50,Notre Dame,Old Dominion,51,11,Notre Dame,1,11,6,75.28571428571429,16.714285714285715,2.9714285714285715,24.228571428571428,47.205714285714286,11.485714285714286,5.542857142857143,21.257142857142856,39.17142857142857,10.342857142857143,68.37142857142857,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Ohio,2010,74.67567567567568,14.162162162162161,2.6216216216216215,25.08108108108108,43.19189189189189,11.972972972972974,7.513513513513513,23.864864864864863,36.49189189189189,12.783783783783784,69.43243243243244,1,1,Midwest,3,83,Georgetown,Ohio,97,14,Georgetown,1,14,3,73.52941176470588,15.411764705882353,4.735294117647059,23.5,50.09117647058824,9.794117647058824,6.970588235294118,19.764705882352942,39.535294117647055,13.911764705882353,66.05882352941177,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Murray St,2010,76.41666666666667,15.444444444444445,5.444444444444445,24.444444444444443,49.91111111111111,12.194444444444445,9.63888888888889,22.805555555555557,37.99444444444445,14.63888888888889,60.47222222222222,1,2,West,4,65,Vanderbilt,Murray St,66,13,Vanderbilt,1,13,4,76.87878787878788,13.212121212121213,5.181818181818182,25.333333333333332,46.96969696969697,10.93939393939394,5.696969696969697,25.87878787878788,37.84848484848485,13.575757575757576,68.9090909090909,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
St Marys,2010,47,12,0,24,45.7,3,3,2,42.9,18,72,1,4,South,7,71,Richmond,St Marys,80,10,Richmond,1,10,7,69.8529411764706,12.735294117647058,4.617647058823529,23.647058823529413,44.86470588235294,8.941176470588236,8.323529411764707,18.38235294117647,35.629411764705885,11.294117647058824,62.94117647058823,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
St Marys,2010,47,12,0,24,45.7,3,3,2,42.9,18,72,2,4,South,2,68,Villanova,St Marys,75,10,Villanova,1,10,2,81.81818181818181,13.575757575757576,4.03030303030303,25.151515151515152,45.93333333333333,13.363636363636363,7.848484848484849,26.09090909090909,37.775757575757574,13.696969696969697,72.84848484848484,70.79136750664479,13.463437365215027,3.686349051564753,24.02049159466615,44.532042034495106,11.555109120641996,6.7875773062849865,21.20338014955711,34.47480387705184,13.34488775858681,67.55864005683254
Butler,2011,71.23684210526316,11.894736842105264,1.605263157894737,23.842105263157894,43.53947368421053,11.342105263157896,5.947368421052632,21.026315789473685,35.59736842105263,10.947368421052632,64.13157894736842,3,4,Southeast,8,61,Butler,Wisconsin,54,4,Wisconsin,1,8,4,67.94117647058823,13,3.088235294117647,21.558823529411764,44.57058823529412,10.441176470588236,3.5588235294117645,15.676470588235293,37.95294117647059,7.588235294117647,58.588235294117645,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
Butler,2011,71.23684210526316,11.894736842105264,1.605263157894737,23.842105263157894,43.53947368421053,11.342105263157896,5.947368421052632,21.026315789473685,35.59736842105263,10.947368421052632,64.13157894736842,4,4,Southeast,8,74,Butler,Florida,71,2,Florida,1,8,2,72.08108108108108,14.08108108108108,3.5405405405405403,24.783783783783782,46.5,12.621621621621621,5.972972972972973,20.10810810810811,35.383783783783784,12.216216216216216,63.37837837837838,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
Kentucky,2011,74.86842105263158,12.68421052631579,6.2894736842105265,25.657894736842106,46.0921052631579,11.710526315789474,5.552631578947368,20.763157894736842,39.776315789473685,10.68421052631579,63.473684210526315,4,1,East,4,76,Kentucky,North Carolina,69,2,North Carolina,1,4,2,77.51351351351352,15.486486486486486,5.513513513513513,28.45945945945946,44.9054054054054,14.18918918918919,6.27027027027027,23.72972972972973,31.94054054054054,13.324324324324325,68.78378378378379,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
VCU,2011,71.6,14.575,3.5,21.625,43.5475,10.7,8.2,20.6,36.5475,11.3,66.825,1,3,Southwest,6,56,Georgetown,VCU,74,11,Georgetown,1,11,6,70.5625,15.03125,4.34375,23.65625,47.378125,10.125,6.03125,17.75,35.596875,13.53125,66.34375,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
VCU,2011,71.6,14.575,3.5,21.625,43.5475,10.7,8.2,20.6,36.5475,11.3,66.825,2,3,Southwest,3,76,Purdue,VCU,94,11,Purdue,1,11,3,72.52941176470588,15.823529411764707,4.147058823529412,24.323529411764707,44.72941176470588,11.176470588235293,6.205882352941177,19.794117647058822,36.470588235294116,10.411764705882353,61.85294117647059,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
VCU,2011,71.6,14.575,3.5,21.625,43.5475,10.7,8.2,20.6,36.5475,11.3,66.825,3,3,Southwest,10,71,Florida St,VCU,72,11,Florida St,1,11,10,69.03030303030303,12.454545454545455,5.9393939393939394,26.818181818181817,43.90909090909091,12.090909090909092,8.303030303030303,21,33.8969696969697,15.909090909090908,62.03030303030303,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
VCU,2011,71.6,14.575,3.5,21.625,43.5475,10.7,8.2,20.6,36.5475,11.3,66.825,4,3,Southwest,1,61,Kansas,VCU,71,11,Kansas,1,11,1,81.15789473684211,17.736842105263158,4.026315789473684,27,50.839473684210525,11.81578947368421,7.7631578947368425,22.68421052631579,38.71578947368421,13.342105263157896,64.6842105263158,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
Arizona,2011,76.44736842105263,14.105263157894736,2.5789473684210527,23.973684210526315,47.142105263157895,10.736842105263158,5.184210526315789,23.657894736842106,40.694736842105264,12.736842105263158,67.89473684210526,2,2,West,4,69,Texas,Arizona,70,5,Texas,1,5,4,75.02777777777777,13.472222222222221,5.083333333333333,26.61111111111111,45.61944444444445,13.722222222222221,5.75,25.13888888888889,36.94444444444444,11.805555555555555,62.166666666666664,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
Arizona,2011,76.44736842105263,14.105263157894736,2.5789473684210527,23.973684210526315,47.142105263157895,10.736842105263158,5.184210526315789,23.657894736842106,40.694736842105264,12.736842105263158,67.89473684210526,3,2,West,1,77,Duke,Arizona,93,5,Duke,1,5,1,80.89189189189189,14.297297297297296,4.378378378378378,25.756756756756758,47.15405405405406,12.054054054054054,7.27027027027027,22.324324324324323,37.93783783783784,12.08108108108108,64.70270270270271,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
Florida St,2011,69.03030303030303,12.454545454545455,5.9393939393939394,26.818181818181817,43.90909090909091,12.090909090909092,8.303030303030303,21,33.8969696969697,15.909090909090908,62.03030303030303,1,3,Southwest,7,50,Texas A&M,Florida St,57,10,Texas A&M,1,10,7,68.3030303030303,13.454545454545455,1.5454545454545454,23.696969696969695,44.04848484848485,12.484848484848484,6.515151515151516,24.21212121212121,33.333333333333336,12.909090909090908,60.878787878787875,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
Florida St,2011,69.03030303030303,12.454545454545455,5.9393939393939394,26.818181818181817,43.90909090909091,12.090909090909092,8.303030303030303,21,33.8969696969697,15.909090909090908,62.03030303030303,2,3,Southwest,2,57,Notre Dame,Florida St,71,10,Notre Dame,1,10,2,75.23529411764706,16.558823529411764,3.764705882352941,26.176470588235293,45.98529411764706,10.911764705882353,4.588235294117647,24.323529411764707,38.6764705882353,10.705882352941176,65.5,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
Richmond,2011,69.64864864864865,14.81081081081081,4.1891891891891895,23.756756756756758,46.17027027027027,9.297297297297296,5.945945945945946,17.54054054054054,39.49189189189189,10.35135135135135,61.21621621621622,1,3,Southwest,5,66,Vanderbilt,Richmond,69,12,Vanderbilt,1,12,5,75.91176470588235,13.352941176470589,4.764705882352941,26.029411764705884,45.88823529411765,10.882352941176471,5.147058823529412,24.61764705882353,37.523529411764706,12.970588235294118,67.67647058823529,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
Marquette,2011,75.1891891891892,15.513513513513514,3.6216216216216215,23.56756756756757,46.51081081081081,12.35135135135135,7.162162162162162,25.054054054054053,35.108108108108105,12.297297297297296,68.8108108108108,1,1,East,6,55,Xavier,Marquette,66,11,Xavier,1,11,6,72.0625,13.25,3.0625,25.0625,46.13125,10.25,5.4375,23.625,32.65625,12.0625,64.59375,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
Marquette,2011,75.1891891891892,15.513513513513514,3.6216216216216215,23.56756756756757,46.51081081081081,12.35135135135135,7.162162162162162,25.054054054054053,35.108108108108105,12.297297297297296,68.8108108108108,2,1,East,3,62,Syracuse,Marquette,66,11,Syracuse,1,11,3,73.67647058823529,16.11764705882353,6.617647058823529,25.264705882352942,47.95294117647059,12.117647058823529,8.558823529411764,20.323529411764707,36.023529411764706,12.5,63.411764705882355,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
Illinois,2011,70.97058823529412,16.705882352941178,4.470588235294118,24.58823529411765,47.247058823529414,10.058823529411764,5.529411764705882,15.852941176470589,39.33529411764706,12.764705882352942,65.3529411764706,1,3,Southwest,8,62,UNLV,Illinois,73,9,UNLV,1,9,8,71.60606060606061,15.363636363636363,3.6666666666666665,23.727272727272727,46.02727272727273,11.151515151515152,8.121212121212121,21.757575757575758,33.18484848484849,12.545454545454545,62.93939393939394,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
Morehead St,2011,68.94117647058823,12.176470588235293,3,23.647058823529413,45.87647058823529,13.676470588235293,8.5,21.529411764705884,35.188235294117646,15.088235294117647,62.14705882352941,1,3,Southwest,4,61,Louisville,Morehead St,62,13,Louisville,1,13,4,74.94285714285714,17.37142857142857,5,23.942857142857143,44.97714285714286,12.4,9.342857142857143,17.914285714285715,35.72857142857143,13.114285714285714,64.54285714285714,69.8568191828478,13.355965071305272,3.62381708304068,23.89972364377161,44.26416281288912,11.236603525001822,6.448929407857731,20.851610919925378,34.690412286334734,13.135685945061581,67.12012852370891
